row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
140,ca-2017-145583,2017-10-13,2017-10-19,standard class,lc-16885,lena creighton,consumer,united states,roseville,california,95661,west,fur-fu-10001706,furniture,furnishings,longer-life soft white bulbs,43.12
141,ca-2017-110366,2017-09-05,2017-09-07,second class,jd-15895,jonathan doherty,corporate,united states,philadelphia,pennsylvania,19140,east,fur-fu-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8
142,ca-2018-106180,2018-09-18,2018-09-23,standard class,sh-19975,sally hughsby,corporate,united states,san francisco,california,94122,west,off-ar-10000940,office supplies,art,newell 343,8.82
143,ca-2018-106180,2018-09-18,2018-09-23,standard class,sh-19975,sally hughsby,corporate,united states,san francisco,california,94122,west,off-en-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86
144,ca-2018-106180,2018-09-18,2018-09-23,standard class,sh-19975,sally hughsby,corporate,united states,san francisco,california,94122,west,off-pa-10004327,office supplies,paper,xerox 1911,143.7
145,ca-2018-155376,2018-12-22,2018-12-27,standard class,sg-20080,sandra glassco,consumer,united states,independence,missouri,64055,central,off-ap-10001058,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43
146,ca-2016-110744,2016-09-07,2016-09-12,standard class,ha-14920,helen andreada,consumer,united states,pasadena,california,91104,west,off-st-10003656,office supplies,storage,safco industrial wire shelving,671.93
147,ca-2015-110072,2015-10-22,2015-10-28,standard class,mg-17680,maureen gastineau,home office,united states,newark,ohio,43055,east,fur-fu-10000521,furniture,furnishings,"seth thomas 14"" putty-colored wall clock",93.888
148,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,tec-ph-10000215,technology,phones,plantronics cordless phone headset with in-line volume - m214c,384.45
149,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,tec-ph-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97
150,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,fur-ch-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84
151,ca-2017-114489,2017-12-05,2017-12-09,standard class,je-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,off-bi-10002735,office supplies,binders,gbc prestige therm-a-bind covers,171.55
152,ca-2017-158834,2017-03-13,2017-03-16,first class,tw-21025,tamara willingham,home office,united states,scottsdale,arizona,85254,west,off-ap-10000326,office supplies,appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92
153,ca-2017-158834,2017-03-13,2017-03-16,first class,tw-21025,tamara willingham,home office,united states,scottsdale,arizona,85254,west,tec-ph-10001254,technology,phones,jabra biz 2300 duo qd duo corded headset,203.184
154,ca-2016-124919,2016-05-31,2016-06-02,first class,sp-20650,stephanie phelps,corporate,united states,san jose,california,95123,west,off-pa-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38
155,ca-2016-124919,2016-05-31,2016-06-02,first class,sp-20650,stephanie phelps,corporate,united states,san jose,california,95123,west,off-pa-10002254,office supplies,paper,xerox 1883,105.52
156,ca-2016-124919,2016-05-31,2016-06-02,first class,sp-20650,stephanie phelps,corporate,united states,san jose,california,95123,west,off-st-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88
157,ca-2016-118948,2016-05-28,2016-06-03,standard class,nk-18490,neil knudson,home office,united states,seattle,washington,98105,west,off-ar-10001547,office supplies,art,newell 311,6.63
158,ca-2015-104269,2015-03-01,2015-03-06,second class,db-13060,dave brooks,consumer,united states,seattle,washington,98115,west,fur-ch-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568
159,ca-2017-114104,2017-11-20,2017-11-24,standard class,np-18670,nora paige,consumer,united states,edmond,oklahoma,73034,central,off-la-10002475,office supplies,labels,avery 519,14.62
160,ca-2017-114104,2017-11-20,2017-11-24,standard class,np-18670,nora paige,consumer,united states,edmond,oklahoma,73034,central,tec-ph-10004536,technology,phones,avaya 5420 digital phone,944.93
161,ca-2017-162733,2017-05-11,2017-05-12,first class,tt-21070,ted trevino,consumer,united states,los angeles,california,90045,west,off-pa-10002751,office supplies,paper,xerox 1920,5.98
162,ca-2016-119697,2016-12-28,2016-12-31,second class,em-13960,eric murdock,consumer,united states,philadelphia,pennsylvania,19134,east,tec-ac-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384
163,ca-2017-154508,2017-11-16,2017-11-20,standard class,rd-19900,ruben dartt,consumer,united states,carlsbad,new mexico,88220,west,off-en-10001990,office supplies,envelopes,staple envelope,28.4
164,ca-2017-113817,2017-11-07,2017-11-11,standard class,mj-17740,max jones,consumer,united states,seattle,washington,98115,west,off-bi-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68
165,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,off-ar-10004441,office supplies,art,bic brite liner highlighters,9.936
166,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,tec-ma-10000822,technology,machines,lexmark mx611dhe monochrome laser printer,8159.952
167,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,off-st-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928
168,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,fur-ch-10004287,furniture,chairs,safco arco folding chair,1740.06
169,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,off-ar-10002656,office supplies,art,sanford liquid accent highlighters,32.064
170,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,off-ap-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98
171,ca-2015-139892,2015-09-08,2015-09-12,standard class,bm-11140,becky martin,consumer,united states,san antonio,texas,78207,central,tec-ph-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976
172,ca-2015-118962,2015-08-05,2015-08-09,standard class,cs-12130,chad sievert,consumer,united states,los angeles,california,90004,west,off-pa-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",20.94
173,ca-2015-118962,2015-08-05,2015-08-09,standard class,cs-12130,chad sievert,consumer,united states,los angeles,california,90004,west,off-pa-10001144,office supplies,paper,xerox 1913,110.96
174,ca-2015-118962,2015-08-05,2015-08-09,standard class,cs-12130,chad sievert,consumer,united states,los angeles,california,90004,west,fur-ch-10003817,furniture,chairs,"global value steno chair, gray",340.144
175,us-2015-100853,2015-09-14,2015-09-19,standard class,jb-15400,jennifer braxton,corporate,united states,chicago,illinois,60623,central,off-ap-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448
176,us-2015-100853,2015-09-14,2015-09-19,standard class,jb-15400,jennifer braxton,corporate,united states,chicago,illinois,60623,central,off-la-10003148,office supplies,labels,avery 51,20.16
177,us-2018-152366,2018-04-21,2018-04-25,second class,sj-20500,shirley jackson,consumer,united states,houston,texas,77036,central,off-ap-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264
178,us-2016-101511,2016-11-21,2016-11-23,second class,je-15745,joel eaton,consumer,united states,newark,ohio,43055,east,fur-ch-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802
179,us-2016-101511,2016-11-21,2016-11-23,second class,je-15745,joel eaton,consumer,united states,newark,ohio,43055,east,off-su-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88
180,ca-2016-137225,2016-12-15,2016-12-19,standard class,jk-15640,jim kriz,home office,united states,new york city,new york,10009,east,off-ar-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",3.28
181,ca-2015-166191,2015-12-05,2015-12-09,second class,dk-13150,david kendrick,corporate,united states,decatur,illinois,62521,central,off-st-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",24.816
182,ca-2015-166191,2015-12-05,2015-12-09,second class,dk-13150,david kendrick,corporate,united states,decatur,illinois,62521,central,tec-ac-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744
183,ca-2015-158274,2015-11-19,2015-11-24,second class,rm-19675,robert marley,home office,united states,monroe,louisiana,71203,south,tec-ph-10003273,technology,phones,at&t tr1909w,503.96
184,ca-2015-158274,2015-11-19,2015-11-24,second class,rm-19675,robert marley,home office,united states,monroe,louisiana,71203,south,tec-ph-10004896,technology,phones,nokia lumia 521 (t-mobile),149.95
185,ca-2015-158274,2015-11-19,2015-11-24,second class,rm-19675,robert marley,home office,united states,monroe,louisiana,71203,south,tec-ac-10002345,technology,accessories,hp standard 104 key ps/2 keyboard,29.0
186,ca-2017-105018,2017-11-28,2017-12-02,standard class,sk-19990,sally knutson,consumer,united states,fairfield,connecticut,6824,east,off-bi-10001890,office supplies,binders,avery poly binder pockets,7.16
187,ca-2015-123260,2015-08-26,2015-08-30,standard class,fm-14290,frank merwin,home office,united states,los angeles,california,90032,west,tec-ac-10002323,technology,accessories,sandisk ultra 32 gb microsdhc class 10 memory card,176.8
188,ca-2017-157000,2017-07-16,2017-07-22,standard class,am-10360,alice mccarthy,corporate,united states,grand prairie,texas,75051,central,off-st-10001328,office supplies,storage,"personal filing tote with lid, black/gray",37.224
189,ca-2017-157000,2017-07-16,2017-07-22,standard class,am-10360,alice mccarthy,corporate,united states,grand prairie,texas,75051,central,off-pa-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,20.016
190,ca-2016-102281,2016-10-12,2016-10-14,first class,mp-17470,mark packer,home office,united states,new york city,new york,10035,east,fur-bo-10002613,furniture,bookcases,"atlantic metals mobile 4-shelf bookcases, custom colors",899.136
191,ca-2016-102281,2016-10-12,2016-10-14,first class,mp-17470,mark packer,home office,united states,new york city,new york,10035,east,tec-ph-10001552,technology,phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,71.76
192,ca-2016-102281,2016-10-12,2016-10-14,first class,mp-17470,mark packer,home office,united states,new york city,new york,10035,east,off-pa-10000061,office supplies,paper,xerox 205,51.84
193,ca-2016-102281,2016-10-12,2016-10-14,first class,mp-17470,mark packer,home office,united states,new york city,new york,10035,east,fur-bo-10002545,furniture,bookcases,"atlantic metals mobile 3-shelf bookcases, custom colors",626.352
194,ca-2016-102281,2016-10-12,2016-10-14,first class,mp-17470,mark packer,home office,united states,new york city,new york,10035,east,off-ar-10003514,office supplies,art,4009 highlighters by sanford,19.9
195,ca-2016-131457,2016-10-31,2016-11-06,standard class,mz-17515,mary zewe,corporate,united states,redlands,california,92374,west,off-en-10001509,office supplies,envelopes,poly string tie envelopes,14.28
196,ca-2015-140004,2015-03-21,2015-03-25,standard class,cb-12025,cassandra brandow,consumer,united states,hamilton,ohio,45011,east,off-ar-10004685,office supplies,art,"binney & smith crayola metallic colored pencils, 8-color set",7.408
197,ca-2015-140004,2015-03-21,2015-03-25,standard class,cb-12025,cassandra brandow,consumer,united states,hamilton,ohio,45011,east,off-ar-10004027,office supplies,art,"binney & smith inktank erasable desk highlighter, chisel tip, yellow, 12/box",6.048
198,ca-2018-107720,2018-11-06,2018-11-13,standard class,vm-21685,valerie mitchum,home office,united states,westfield,new jersey,7090,east,off-st-10001414,office supplies,storage,decoflex hanging personal folder file,46.26
199,us-2018-124303,2018-07-06,2018-07-13,standard class,fh-14365,fred hopkins,corporate,united states,philadelphia,pennsylvania,19120,east,off-bi-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",2.946
200,us-2018-124303,2018-07-06,2018-07-13,standard class,fh-14365,fred hopkins,corporate,united states,philadelphia,pennsylvania,19120,east,off-pa-10002749,office supplies,paper,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",16.056
201,ca-2018-105074,2018-06-24,2018-06-29,standard class,mb-17305,maria bertelson,consumer,united states,akron,ohio,44312,east,off-pa-10002666,office supplies,paper,southworth 25% cotton linen-finish paper & envelopes,21.744
202,ca-2015-133690,2015-08-03,2015-08-05,first class,bs-11755,bruce stewart,consumer,united states,denver,colorado,80219,west,fur-ta-10004289,furniture,tables,boxoffice by design rectangular and half-moon meeting room tables,218.75
203,ca-2015-133690,2015-08-03,2015-08-05,first class,bs-11755,bruce stewart,consumer,united states,denver,colorado,80219,west,off-ap-10003622,office supplies,appliances,"bravo ii megaboss 12-amp hard body upright, replacement belts, 2 belts per pack",2.6
204,us-2018-116701,2018-12-17,2018-12-21,second class,lc-17140,logan currie,consumer,united states,dallas,texas,75220,central,off-ap-10003217,office supplies,appliances,eureka sanitaire  commercial upright,66.284
205,ca-2018-126382,2018-06-03,2018-06-07,standard class,hk-14890,heather kirkland,corporate,united states,franklin,tennessee,37064,south,fur-fu-10002960,furniture,furnishings,"eldon 200 class desk accessories, burgundy",35.168
